feature,value_0,value_1,value_2,value_3,value_4
Пол_Ж_/_Образование_4 - профессиональное училище,0.0,0.0,0.0,0.2165856012561739,0.11732537260090346
Пол_Ж_*_Образование_5 - ВУЗ,0.005885071139239335,0.0,0.0,0.0,0.0
Пол_Ж_+_Образование_5 - ВУЗ,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Образование_5 - ВУЗ,0.12396986767750524,0.0,0.0,0.0,0.0
Пол_Ж_/_Образование_5 - ВУЗ,0.014706767494727097,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.178103133301665,0.0
Пол_Ж_-_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_вооруженные силы,0.0,0.29422462687319445,0.0,0.0,0.0
Пол_Ж_-_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_дипломированные специалисты,0.0,0.0,0.0054358297693208905,0.0,0.0
Пол_Ж_-_Профессия_дипломированные специалисты,0.010907581670379314,0.0,0.0,0.0,0.0
Пол_Ж_/_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_квалифицированные работники сельского хозяйства и рыболовного,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_квалифицированные работники сельского хозяйства и рыболовного,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Профессия_квалифицированные работники сельского хозяйства и рыболовного,0.0,0.1372620651303913,0.04957838312558358,0.0,0.0
Пол_Ж_/_Профессия_квалифицированные работники сельского хозяйства и рыболовного,0.0,0.0,0.0,0.2711622370526306,0.0
Пол_Ж_*_Профессия_низкоквалифицированные работники,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_низкоквалифицированные работники,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Профессия_низкоквалифицированные работники,0.0,0.6400976996261702,0.0,0.350481273134125,0.0
Пол_Ж_/_Профессия_низкоквалифицированные работники,0.018835501361119632,0.0,0.08462824338039494,0.0,0.0
Пол_Ж_*_Профессия_операторы и монтажники установок и машинного оборудования,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_операторы и монтажники установок и машинного оборудования,0.05687209155156925,0.0,0.0,0.0,0.0
Пол_Ж_-_Профессия_операторы и монтажники установок и машинного оборудования,0.01770384828673567,0.0,0.0,0.0,0.0
Пол_Ж_/_Профессия_операторы и монтажники установок и машинного оборудования,0.0,0.0,0.0,0.0,0.0
"Пол_Ж_*_Профессия_представители   законодат.   органов   власти,  высокопостав. долж.лица и менеджеры",0.0,0.0,0.0,0.0,0.0
"Пол_Ж_+_Профессия_представители   законодат.   органов   власти,  высокопостав. долж.лица и менеджеры",0.0,0.0,0.0,0.0,0.0
"Пол_Ж_-_Профессия_представители   законодат.   органов   власти,  высокопостав. долж.лица и менеджеры",0.006505538270337208,0.0,0.0,0.0,0.0
"Пол_Ж_/_Профессия_представители   законодат.   органов   власти,  высокопостав. долж.лица и менеджеры",0.0,0.29324969607507045,0.0,0.0,0.0
"Пол_Ж_*_Профессия_работники,  занятые в сфере обслуживания, торговые работники магазинов и рынков",0.0,0.0,0.0,0.0,0.0
"Пол_Ж_+_Профессия_работники,  занятые в сфере обслуживания, торговые работники магазинов и рынков",0.0,0.1704383857385615,0.0,0.0,0.0
"Пол_Ж_-_Профессия_работники,  занятые в сфере обслуживания, торговые работники магазинов и рынков",0.0,0.0,0.0,0.0,0.05309817361421882
"Пол_Ж_/_Профессия_работники,  занятые в сфере обслуживания, торговые работники магазинов и рынков",0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_ремесленники и представители других отраслей промышленности,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_ремесленники и представители других отраслей промышленности,0.0,0.0,0.11801565863920134,0.0,0.0
Пол_Ж_-_Профессия_ремесленники и представители других отраслей промышленности,0.0,0.0,0.0,0.0,0.5668952610628492
Пол_Ж_/_Профессия_ремесленники и представители других отраслей промышленности,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Профессия_служащие,0.06032641767829452,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_служащие,0.13402672179337702,0.0,0.02811884400482811,0.0,0.0
Пол_Ж_-_Профессия_служащие,0.014911675739154048,0.0,0.0,0.0,0.0
Пол_Ж_/_Профессия_служащие,0.0,0.0,0.0,0.0,0.1638713918866363
Пол_Ж_*_Профессия_техники и младшие специалисты,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Профессия_техники и младшие специалисты,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Профессия_техники и младшие специалисты,0.0,0.0,0.0,0.0,0.4286668804333986
Пол_Ж_/_Профессия_техники и младшие специалисты,0.0,0.0,0.262930917360216,0.0,0.0
Пол_Ж_*_Статус Курения_Бросил(а),0.048721049455667756,0.0,0.0,0.0,0.0
Пол_Ж_+_Статус Курения_Бросил(а),0.05778825931330661,0.0,0.0,0.0,0.0
Пол_Ж_-_Статус Курения_Бросил(а),0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Статус Курения_Бросил(а),0.018852004614682984,0.0,0.054346262422178035,0.1531022315260963,0.0
Пол_Ж_*_Статус Курения_Курит,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Статус Курения_Курит,0.035968951550472826,0.0,0.0,0.0,0.0
Пол_Ж_-_Статус Курения_Курит,0.0,0.0,0.0,0.0,0.1050494359801666
Пол_Ж_/_Статус Курения_Курит,0.0,0.0,0.05973048091149426,0.0,0.09809389134166212
Пол_Ж_*_Статус Курения_Никогда не курил(а),0.024559976574446803,0.0,0.0,0.09089511188839985,0.0
Пол_Ж_+_Статус Курения_Никогда не курил(а),0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Статус Курения_Никогда не курил(а),0.0,0.0,0.0,0.19474293312851096,0.0
Пол_Ж_/_Статус Курения_Никогда не курил(а),0.020987524383683363,0.0,0.0,0.0,0.0
Пол_Ж_*_Частота пасс кур_1-2 раза в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Частота пасс кур_1-2 раза в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Частота пасс кур_1-2 раза в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Частота пасс кур_1-2 раза в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Частота пасс кур_2-3 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Частота пасс кур_2-3 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Частота пасс кур_2-3 раза в день,0.01718709554054463,0.0,0.0,0.0,0.0
Пол_Ж_/_Частота пасс кур_2-3 раза в день,0.0,0.0,0.024295721326633574,0.0,0.0
Пол_Ж_*_Частота пасс кур_3-6 раз в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Частота пасс кур_3-6 раз в неделю,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Частота пасс кур_3-6 раз в неделю,0.0,0.0,0.08113067488977155,0.0,0.28307423005065196
Пол_Ж_/_Частота пасс кур_3-6 раз в неделю,0.0,0.0,0.0,0.0,0.05706137801248887
Пол_Ж_*_Частота пасс кур_4 и более раз в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Частота пасс кур_4 и более раз в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Частота пасс кур_4 и более раз в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Частота пасс кур_4 и более раз в день,0.0,0.0,0.021303555459165114,0.0,0.0
Пол_Ж_*_Частота пасс кур_не менее 1 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Частота пасс кур_не менее 1 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_-_Частота пасс кур_не менее 1 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Частота пасс кур_не менее 1 раза в день,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Алкоголь_никогда не употреблял,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Алкоголь_никогда не употреблял,0.0032591945673738744,0.0,0.0,0.0,0.0
Пол_Ж_-_Алкоголь_никогда не употреблял,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Алкоголь_никогда не употреблял,0.03180603273072164,0.0,0.17615648198536682,0.0,0.0
Пол_Ж_*_Алкоголь_ранее употреблял,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_Алкоголь_ранее употреблял,0.026288049796882058,0.0,0.0,0.0,0.17592048320975123
Пол_Ж_-_Алкоголь_ранее употреблял,0.022945759136650812,0.0,0.0,0.0,1.0324651637609505
Пол_Ж_/_Алкоголь_ранее употреблял,0.0,0.0,0.0,0.0,0.0
Пол_Ж_*_Алкоголь_употребляю в настоящее время,0.09149865753772005,0.0,0.0,0.0,0.0
Пол_Ж_+_Алкоголь_употребляю в настоящее время,0.0,0.0,0.08478228295665645,0.0,0.0
Пол_Ж_-_Алкоголь_употребляю в настоящее время,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_Алкоголь_употребляю в настоящее время,0.011529134768812102,0.0,0.0,0.0,0.0
Пол_Ж_*_hour_Время засыпания,0.038668265777127946,0.0,0.0,0.0,0.0
Пол_Ж_+_hour_Время засыпания,0.0,0.0,0.0,0.19824405006415458,0.0
Пол_Ж_-_hour_Время засыпания,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_hour_Время засыпания,0.04071006905458494,0.0,0.117173735110876,0.0,0.0
Пол_Ж_*_hour_Время пробуждения,0.0,0.0,0.0,0.0,0.0
Пол_Ж_+_hour_Время пробуждения,0.0,0.0,0.04989959731858785,0.0,0.0
Пол_Ж_-_hour_Время пробуждения,0.0,0.0,0.0,0.0,0.0
Пол_Ж_/_hour_Время пробуждения,0.0,0.0,0.0,0.0,0.0
Пол_М_*_Семья_в браке в настоящее время,0.0,0.0,0.0,0.0,0.0
Пол_М_+_Семья_в браке в настоящее время,0.0,0.0,0.0,0.0,0.0
